group_name,etfs,n_long,n_short,spread_pct,mom0_cagr,mom0_sharpe,mom0_maxdd,mom_cagr,mom_sharpe,mom_maxdd,bh_cagr,bh_sharpe,bh_maxdd,days
plan_a-A-n1,"SPY,IWM,EFA,EEM,IYR,QQQ,LQD,IEF,TIP,GLD,USO,DBC,FXE",1,1,0.15,11.004232936236157,0.5608721881029787,-45.8489845207004,9.180558448309583,0.49067134085017894,-46.768465359321496,7.412732729193494,0.6022583108782813,-39.14106679738719,5067
plan_a-B-sw04,"SPY,IWM,EFA,EEM,IYR,QQQ,LQD,IEF,TIP,GLD,USO,DBC,FXE",4,1,0.15,12.068556472094215,0.7510161918536286,-27.226484526024198,10.696951003810828,0.6787844848142249,-27.50993301886573,7.412732030024016,0.6022584438409055,-39.14105791987645,5067
plan_a-B-sw03,"SPY,IWM,EFA,EEM,IYR,QQQ,LQD,IEF,TIP,GLD,USO,DBC,FXE",4,1,0.15,11.721971575938595,0.7823716447137725,-24.080978648219677,10.461312996070117,0.7099558591737312,-24.399420200839337,7.4127321628910225,0.6022583728676953,-39.1410640503394,5067
plan_a-B-sw0,"SPY,IWM,EFA,EEM,IYR,QQQ,LQD,IEF,TIP,GLD,USO,DBC,FXE",4,0,0.15,10.175617378994794,0.7478114036253999,-27.402491781610504,9.234939483395355,0.6876958724970028,-28.912264054003,7.412733467228905,0.6022584752525424,-39.14106693735867,5067
plan_a-A-n4,"SPY,IWM,EFA,EEM,IYR,QQQ,LQD,IEF,TIP,GLD,USO,DBC,FXE",4,1,0.15,11.290295580955668,0.7975498811629776,-24.70159436357189,10.138132161490176,0.7267413185706434,-25.00616338962938,7.412732631785879,0.6022583790544264,-39.141064319713834,5067
plan_a-C-ct06,"SPY,IWM,EFA,EEM,IYR,QQQ,LQD,IEF,TIP,GLD,USO,DBC,FXE",4,1,0.15,10.641843711120202,0.7589500581919891,-24.70163061265753,9.432589406094905,0.6840489531144238,-25.42605691110057,7.4127327242569985,0.6022583100080493,-39.14106434717755,5067
plan_a-A-n2,"SPY,IWM,EFA,EEM,IYR,QQQ,LQD,IEF,TIP,GLD,USO,DBC,FXE",2,1,0.15,12.55414326974298,0.7176012481699308,-33.1618384566803,11.042100881509477,0.6462313376674784,-33.51539018193901,7.412731813390194,0.6022584396460835,-39.14106754506142,5067
plan_a-B-sw02,"SPY,IWM,EFA,EEM,IYR,QQQ,LQD,IEF,TIP,GLD,USO,DBC,FXE",4,1,0.15,11.29029546481708,0.7975497809652019,-24.70157946245578,10.138132046554006,0.7267412290939411,-25.006148548785813,7.4127323159264735,0.6022583725762444,-39.14105879093348,5067
plan_a-B-sw01,"SPY,IWM,EFA,EEM,IYR,QQQ,LQD,IEF,TIP,GLD,USO,DBC,FXE",4,1,0.15,10.774469564746925,0.7874199623719699,-25.935543859674716,9.7281263659988,0.7206371538916936,-26.224037089297582,7.412732744865647,0.6022582994267437,-39.14106704910839,5067
plan_a-B-sw05,"SPY,IWM,EFA,EEM,IYR,QQQ,LQD,IEF,TIP,GLD,USO,DBC,FXE",4,1,0.15,12.329184273919003,0.7122799291632476,-33.07085273871142,10.847187654037405,0.641416791830475,-33.371582411937,7.412732803616895,0.6022584350904585,-39.141078820346266,5067
plan_a-B-sw005,"SPY,IWM,EFA,EEM,IYR,QQQ,LQD,IEF,TIP,GLD,USO,DBC,FXE",4,1,0.15,10.485362668691511,0.771223342696511,-26.60322191508506,9.491886211581413,0.7074743698722519,-27.211788237866607,7.412732676381739,0.602258453355271,-39.141063988179766,5067
plan_a-A-n6,"SPY,IWM,EFA,EEM,IYR,QQQ,LQD,IEF,TIP,GLD,USO,DBC,FXE",6,1,0.15,9.839696338430448,0.7950328350739391,-26.139373815575194,8.939450602304255,0.7304861473227514,-26.240727858575152,7.412732087861218,0.6022584771187515,-39.1410709091486,5067
