Date,momentum,buy_hold
2014-12-01,1.4576726996752303,1.3428121570035327
2014-12-02,1.4766010068305393,1.3369006949832154
2014-12-03,1.480320444149824,1.338686014439188
2014-12-04,1.48324573538309,1.3376674227032612
2014-12-05,1.4909763746978264,1.3326578898165644
2014-12-08,1.5040903040426121,1.3242286371862015
2014-12-09,1.5045744859120203,1.3304879423471603
2014-12-10,1.507167540907122,1.317578356226889
2014-12-11,1.522697832701463,1.3134675995173777
2014-12-12,1.5249429058714143,1.3021818898088786
2014-12-15,1.5326633870029422,1.2863458966761485
2014-12-16,1.5193493491863979,1.2866816837601776
2014-12-17,1.5426932346621962,1.2968369794043413
2014-12-18,1.5753208429408907,1.3033416838970564
2014-12-19,1.5511032418383601,1.3128483907662416
2014-12-22,1.581384915651521,1.3096642722371894
2014-12-23,1.5652114027366213,1.3092861027588696
2014-12-24,1.5762464454392586,1.3067204155498275
2014-12-26,1.5880231680345496,1.310442764051793
2014-12-29,1.6017386794572555,1.3062621484709114
2014-12-30,1.5966718018425994,1.305005394131751
2014-12-31,1.5834122593323583,1.2984737595141427
2015-01-02,1.5872697447564987,1.2946876536283844
2015-01-05,1.5808020257806743,1.2814179958985
2015-01-06,1.5783656686581176,1.2737144500777504
2015-01-07,1.5889005884886325,1.2820675529501329
2015-01-08,1.5995938959098714,1.290666787345706
2015-01-09,1.5969935250539546,1.2885169180109186
2015-01-12,1.5944086687938441,1.2805266920592022
2015-01-13,1.5930716962243736,1.2813281921504727
2015-01-14,1.5929749738658454,1.2855376473809403
2015-01-15,1.5895629028429432,1.2800917506490717
2015-01-16,1.596796116777078,1.292983764690335
2015-01-20,1.5980606284415881,1.2889082704463923
2015-01-21,1.5991588572457578,1.2941132589091544
2015-01-22,1.6132689317526543,1.3001103889201453
2015-01-23,1.6136102434126605,1.294905441609228
2015-01-26,1.6160782298341065,1.2963548534907208
2015-01-27,1.6050307386047347,1.2966853672251917
2015-01-28,1.600154530645363,1.2849498450485617
2015-01-29,1.6049169797548166,1.2874194414114688
2015-01-30,1.5970762523497242,1.29090135218635
2015-02-02,1.601726432599823,1.3017892256501569
2015-02-03,1.608704942568058,1.316636759064297
2015-02-04,1.607023799998653,1.3051480377587983
2015-02-05,1.6142023158616567,1.3167281940803774
2015-02-06,1.6011007695007557,1.3055949603664807
2015-02-09,1.5974921684911951,1.3058060601625863
2015-02-10,1.605102306134367,1.3030837943163276
2015-02-11,1.6055866398896503,1.2972885774860712
2015-02-12,1.614689618530803,1.3118291646994131
2015-02-13,1.615793309018872,1.3178881950782737
2015-02-17,1.6136876815957375,1.3159213760687596
2015-02-18,1.617861712774669,1.3150597922862848
2015-02-19,1.6129460181981237,1.3110586217735387
2015-02-20,1.6189690093350382,1.3120404048346077
2015-02-23,1.6227512919651492,1.3088082699006824
2015-02-24,1.620293322832413,1.3110037026922368
2015-02-25,1.6202201816800859,1.3167516134312718
2015-02-26,1.6172453119706094,1.309792810867248
2015-02-27,1.6180537480573596,1.311876523122014
2015-03-02,1.6196667337122315,1.3113678567761335
2015-03-03,1.6102476027305908,1.3094167001926513
2015-03-04,1.5911668441174942,1.3068017629662434
2015-03-05,1.6012332256901365,1.3053021373081768
2015-03-06,1.5941151090615606,1.2841363007933309
2015-03-09,1.5968949227481235,1.287065461366829
2015-03-10,1.5940681600984379,1.2727621923297847
2015-03-11,1.5976593326096475,1.2722196704030142
2015-03-12,1.6212149963239149,1.2773946497303976
2015-03-13,1.6340218752717517,1.2664026509835344
2015-03-16,1.6594675550953562,1.2715328156463666
2015-03-17,1.6714607369083176,1.269536683424233
2015-03-18,1.6608270577383017,1.2944502366083135
2015-03-19,1.6802717479812685,1.2826958181160735
2015-03-20,1.6835176183658491,1.2982421338388812
2015-03-23,1.6709258718051088,1.304085850539104
2015-03-24,1.6655034896058736,1.3025801372477888
2015-03-25,1.625823198957976,1.296163800132494
2015-03-26,1.5983276326843283,1.2973861561479112
2015-03-27,1.6310035107657959,1.2922261550685707
2015-03-30,1.6422765604663,1.2980198338502231
2015-03-31,1.6448663644498362,1.2898747559186532
2015-04-01,1.6207443279454663,1.3004480045597597
2015-04-02,1.624926595780981,1.3034965239540652
2015-04-06,1.609119964098489,1.3174323272773736
2015-04-07,1.585021032407328,1.3170258490957558
2015-04-08,1.6160133686036477,1.313430103858843
2015-04-09,1.6141230239399675,1.3101003711757604
2015-04-10,1.6077918661698396,1.3156615422404543
2015-04-13,1.602843018861647,1.3127126511386922
2015-04-14,1.5947624757788512,1.3170543874786849
2015-04-15,1.5754435955539856,1.327904194388295
2015-04-16,1.5704509880949733,1.332037769886847
2015-04-17,1.5594639164701434,1.3253374831246088
2015-04-20,1.5678995626996397,1.3264892296337152
2015-04-21,1.5790793612413458,1.3252601166989417
2015-04-22,1.5853751089944486,1.3247595290226923
2015-04-23,1.5790498781429252,1.3330658978923822
2015-04-24,1.58514020784296,1.3348928480219764
2015-04-27,1.5831015081974449,1.3349868560891087
2015-04-28,1.5829476697928135,1.3365630067708034
2015-04-29,1.5590224209705401,1.332745036841823
2015-04-30,1.5339786654810554,1.3263501804617028
2015-05-01,1.5438086078067217,1.3290089936354894
2015-05-04,1.547564131591068,1.3294338298742983
2015-05-05,1.5336642514925685,1.32395828413351
2015-05-06,1.5283294596090704,1.321815921985338
2015-05-07,1.531636585804143,1.3189838022860982
